ID,Education,Marital_Status,Income,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Age,Age_Labels,Child_Status,Active_Cust
10790,PhD,Married,18169,40,9,0,5,0,0,7,1,1,0,2,8,0,0,0,0,0,0,0,28,Adult,Have Child,Active
10398,2n Cycle,Single,24336,82,1,6,2,8,2,12,1,1,0,2,7,0,0,0,0,0,0,0,31,Adult,Have Child,Passive
2431,Graduation,Married,18222,70,12,4,19,12,6,14,1,2,0,3,8,0,0,0,0,0,0,0,22,Adult,Not Have Child,Passive
550,Graduation,Divorced,62335,87,243,131,217,85,6,26,2,3,3,13,2,0,0,0,0,0,0,0,61,Senior,Have Child,Passive
1890,2n Cycle,Single,42033,95,11,1,4,2,0,7,1,1,0,2,7,0,0,0,0,0,0,0,41,Adult,Have Child,Passive
10742,PhD,Married,86580,72,532,21,127,26,20,20,0,4,2,5,1,0,0,1,0,0,0,0,30,Adult,Not Have Child,Passive
10356,PhD,Divorced,41437,5,29,0,2,0,0,1,1,1,0,3,7,0,0,0,0,0,0,0,55,Pre-Senior,Have Child,Active
4676,Master,Widow,73705,86,612,91,520,258,107,107,2,9,6,8,5,0,0,0,0,0,0,0,63,Senior,Have Child,Passive
8852,Graduation,Married,61064,80,387,126,342,0,45,180,5,8,4,11,6,0,0,0,0,0,0,0,36,Adult,Have Child,Passive
3565,Master,Married,38452,62,56,0,14,0,0,2,3,3,0,3,7,0,0,0,0,0,0,0,59,Senior,Have Child,Passive
5294,Graduation,Single,18358,49,6,8,19,16,4,4,3,3,0,4,7,0,0,0,0,0,0,0,24,Adult,Have Child,Active
1958,PhD,Single,55012,85,582,0,65,0,0,13,6,8,2,9,5,0,0,0,0,0,0,0,41,Adult,Have Child,Passive
7349,Basic,Single,9722,7,6,17,16,6,16,42,4,3,1,3,8,0,0,0,0,0,0,1,39,Adult,Have Child,Active
8799,PhD,Married,38175,6,70,6,69,2,3,3,3,3,1,4,7,0,0,0,0,0,0,0,29,Adult,Have Child,Active
1351,Master,Single,58656,25,962,12,194,16,24,12,4,7,8,13,6,0,0,1,0,0,0,0,56,Pre-Senior,Have Child,Active
1045,Graduation,Single,52117,55,112,10,107,30,0,20,2,5,2,4,7,0,0,0,0,0,0,0,47,Pre-Senior,Have Child,Active
7732,Graduation,Married,64813,81,293,0,124,179,97,52,1,7,2,10,5,0,0,0,0,0,0,0,36,Adult,Have Child,Passive
8070,PhD,Married,54222,98,199,12,31,3,12,7,1,3,3,5,3,0,0,0,0,0,0,0,41,Adult,Have Child,Passive
477,Graduation,Married,83512,31,1060,61,835,80,20,101,1,4,7,10,1,1,0,1,1,1,0,1,28,Adult,Not Have Child,Active
7832,Master,Married,77520,30,940,44,396,0,88,58,1,8,7,7,4,1,0,1,1,0,0,1,54,Pre-Senior,Have Child,Active
2202,Graduation,Single,41154,98,44,2,11,2,3,7,1,1,0,4,5,0,0,0,0,0,0,0,35,Adult,Have Child,Passive
7396,Graduation,Married,80398,92,342,51,936,207,35,26,1,5,8,12,3,0,0,1,0,0,0,0,46,Pre-Senior,Not Have Child,Passive
4055,Basic,Single,18746,41,2,10,11,12,9,20,2,3,0,3,6,0,0,0,0,0,0,0,22,Adult,Have Child,Active
10340,Graduation,Single,35196,68,75,12,141,43,39,187,6,6,1,5,8,0,0,0,0,0,0,0,28,Adult,Have Child,Passive
10091,Graduation,Single,60230,78,520,20,367,39,81,40,2,6,3,6,5,0,0,0,0,0,0,0,57,Pre-Senior,Have Child,Passive
7629,Graduation,Married,22108,46,5,3,9,6,2,6,2,2,0,3,7,0,0,0,0,0,0,0,37,Adult,Have Child,Active
10640,Graduation,Single,44392,71,87,5,71,7,12,29,5,4,1,4,7,0,0,0,0,0,0,0,39,Adult,Have Child,Passive
3498,PhD,Married,55424,6,462,61,184,10,53,107,4,7,5,9,6,1,0,0,0,0,0,1,36,Adult,Have Child,Active
6742,Graduation,Married,17688,82,2,2,1,3,1,2,1,1,0,2,8,0,0,0,0,0,1,0,34,Adult,Have Child,Passive
1172,PhD,Married,92491,71,979,44,935,29,25,22,1,7,5,12,3,0,1,1,1,0,0,1,30,Adult,Not Have Child,Passive
569,Graduation,Single,90273,32,704,129,853,120,74,111,1,5,6,7,2,0,1,1,1,0,0,1,22,Adult,Not Have Child,Active
4686,PhD,Widow,82571,28,861,31,558,62,95,79,0,6,5,13,2,0,0,1,0,0,0,0,52,Pre-Senior,Not Have Child,Active
1381,PhD,Single,38513,20,172,3,115,16,0,18,5,6,1,5,8,0,0,0,0,0,0,1,32,Adult,Have Child,Active
2634,Master,Single,16653,10,5,7,31,15,4,7,3,2,1,3,6,0,0,0,0,0,0,1,35,Adult,Have Child,Active
10905,Graduation,Single,42586,7,194,2,56,0,0,0,5,4,1,6,8,0,0,0,0,0,0,1,57,Pre-Senior,Have Child,Active
1744,Basic,Single,23529,67,9,7,13,3,2,20,1,1,1,2,6,0,0,0,0,0,0,0,48,Pre-Senior,Have Child,Passive
1000,Master,Single,74881,48,505,72,270,36,27,54,4,9,2,12,5,0,0,0,0,0,0,0,52,Pre-Senior,Have Child,Active
3828,Graduation,Married,71107,61,533,10,217,198,174,195,2,7,6,13,4,0,0,0,0,0,0,0,62,Senior,Have Child,Passive
8605,PhD,Single,46910,36,48,0,14,0,0,6,2,2,0,3,6,0,0,0,0,0,0,0,50,Pre-Senior,Have Child,Active
10304,Graduation,Married,18690,77,6,1,7,23,4,19,1,1,1,2,8,0,0,0,0,0,0,0,53,Pre-Senior,Not Have Child,Passive
4351,Graduation,Divorced,37244,90,18,2,10,0,0,25,1,1,1,2,7,1,0,0,0,0,0,0,58,Pre-Senior,Have Child,Passive
10129,Graduation,Single,82427,35,482,147,509,104,107,107,1,3,5,12,1,0,0,1,0,0,0,0,48,Pre-Senior,Not Have Child,Active
2499,2n Cycle,Single,75342,38,204,97,97,21,118,26,1,5,2,10,4,0,0,0,0,0,0,0,55,Pre-Senior,Have Child,Active
10092,Graduation,Divorced,70044,46,1073,0,250,153,14,14,4,7,10,5,5,0,0,0,0,0,0,0,59,Senior,Have Child,Active
7500,Graduation,Single,79146,33,245,16,223,21,43,16,2,8,1,8,6,0,0,0,0,0,0,0,47,Pre-Senior,Have Child,Active
5796,Graduation,Married,77437,70,560,21,442,29,44,29,1,4,5,13,1,0,0,1,0,0,0,0,50,Pre-Senior,Not Have Child,Passive
10556,Graduation,Married,54984,51,173,13,131,32,3,6,4,6,1,6,7,0,0,0,1,0,0,0,55,Pre-Senior,Have Child,Active
1064,PhD,Married,42403,18,22,1,11,0,5,3,1,1,0,3,8,0,0,0,0,0,0,0,42,Adult,Have Child,Active
48,Graduation,Single,55761,97,136,1,12,0,3,32,2,4,1,3,6,0,1,0,0,0,0,0,50,Pre-Senior,Have Child,Passive
7610,Graduation,Single,37292,32,275,0,86,10,23,66,5,6,3,5,8,0,0,0,0,0,0,0,30,Adult,Have Child,Active
263,PhD,Single,45576,9,56,19,29,2,14,25,1,3,1,3,8,0,0,0,0,0,0,1,69,Senior,Not Have Child,Active
10814,Graduation,Single,70321,6,303,23,751,82,26,191,1,6,5,13,4,0,0,0,0,0,0,1,66,Senior,Not Have Child,Active
9710,PhD,Divorced,58086,80,708,7,62,0,0,15,2,11,3,7,8,0,0,0,0,0,0,0,44,Pre-Senior,Have Child,Passive
9292,Graduation,Married,81795,74,324,132,693,27,118,88,1,4,11,7,2,0,0,0,0,0,0,0,60,Senior,Not Have Child,Passive
10250,Basic,Single,28389,49,1,5,3,7,4,8,1,1,0,2,7,0,0,0,0,0,0,0,65,Senior,Not Have Child,Active
7881,Master,Married,66835,21,620,26,195,34,17,141,1,6,4,13,2,0,0,0,0,0,0,0,67,Senior,Not Have Child,Active
5847,Graduation,Divorced,69901,95,312,21,206,102,92,149,3,7,3,10,5,0,0,0,0,0,0,0,44,Pre-Senior,Have Child,Passive
737,PhD,Married,80360,56,1493,86,454,112,43,43,2,4,4,5,2,0,1,1,1,0,0,0,64,Senior,Not Have Child,Active
3571,PhD,Single,63342,48,918,21,118,13,10,21,3,8,3,5,6,0,1,0,0,0,0,1,51,Pre-Senior,Have Child,Active
7807,Graduation,Married,44989,26,98,0,106,49,10,106,5,5,1,5,6,0,0,0,0,0,0,0,38,Adult,Have Child,Active
3878,2n Cycle,Single,31859,3,3,4,7,15,8,11,1,1,0,3,7,0,0,0,0,0,0,0,34,Adult,Have Child,Active
5092,PhD,Widow,51569,39,380,0,47,6,0,34,4,7,1,7,8,0,1,0,0,0,0,1,64,Senior,Have Child,Active
2154,Graduation,Widow,30372,33,15,0,12,7,3,7,3,2,0,3,7,0,0,0,0,0,0,0,41,Adult,Have Child,Active
5394,Basic,Single,16014,42,3,9,4,7,8,7,4,1,1,4,3,0,0,0,0,0,0,0,34,Adult,Have Child,Active
3798,Graduation,Married,41120,80,24,2,23,0,8,24,3,2,1,3,6,0,0,0,0,0,0,0,45,Pre-Senior,Have Child,Passive
3524,Master,Single,39763,9,80,1,60,4,6,16,2,5,1,2,9,0,0,0,0,0,0,1,42,Adult,Have Child,Active
5247,PhD,Married,38725,52,31,0,6,2,1,5,2,1,0,4,4,0,0,0,0,0,0,0,59,Senior,Have Child,Active
5883,Graduation,Married,77981,78,138,120,204,16,126,60,3,7,4,7,5,0,0,0,0,0,0,0,41,Adult,Have Child,Passive
2118,2n Cycle,Married,62905,68,166,75,96,119,107,59,3,7,2,8,4,0,0,0,0,0,0,0,49,Pre-Senior,Have Child,Passive
8812,2n Cycle,Divorced,13533,45,12,3,8,8,0,17,2,2,0,3,7,0,0,0,0,0,0,0,34,Adult,Have Child,Active
6616,Graduation,Single,59481,47,178,3,85,71,66,58,2,3,3,8,2,0,0,0,0,0,0,0,38,Adult,Have Child,Active
2797,Graduation,Married,72117,34,707,20,171,65,60,50,1,9,7,9,5,0,0,0,0,0,0,0,36,Adult,Have Child,Active
4328,2n Cycle,Married,21955,81,5,1,7,17,14,11,2,2,1,3,6,0,0,0,0,0,0,0,27,Adult,Have Child,Passive
9167,Graduation,Married,67131,72,465,71,250,93,35,62,3,9,2,12,6,0,0,0,0,0,0,0,57,Pre-Senior,Have Child,Passive
10560,PhD,Single,36802,23,16,1,2,0,0,1,1,1,0,3,5,0,0,0,0,0,0,0,34,Adult,Have Child,Active
2631,Graduation,Single,71853,29,358,108,413,141,97,32,1,2,8,6,1,0,0,0,0,0,0,0,31,Adult,Not Have Child,Active
8312,Basic,Married,28249,80,1,9,7,2,14,10,1,2,0,3,6,0,0,0,0,0,0,0,53,Pre-Senior,Not Have Child,Passive
5534,Master,Married,47808,30,123,1,26,2,0,72,2,3,2,3,7,1,0,0,0,0,0,0,38,Adult,Have Child,Active
5093,PhD,Divorced,25509,15,40,3,30,10,7,11,3,3,0,3,9,0,0,0,0,0,0,1,38,Adult,Have Child,Active
7592,PhD,Married,51012,86,102,9,63,2,9,24,1,4,1,4,6,0,0,0,0,0,0,0,67,Senior,Not Have Child,Passive
8895,Graduation,Single,70596,68,347,44,534,17,0,26,1,3,5,12,2,0,0,0,0,0,0,0,27,Adult,Not Have Child,Passive
8584,PhD,Single,85431,54,376,53,462,168,53,53,1,2,7,7,0,0,0,0,0,0,0,0,61,Senior,Not Have Child,Active
2694,Graduation,Married,42664,44,21,0,3,0,0,0,1,1,0,3,6,0,0,0,0,0,0,0,47,Pre-Senior,Have Child,Active
8910,Graduation,Single,42586,7,194,2,56,0,0,0,5,4,1,6,8,0,0,0,0,0,0,1,57,Pre-Senior,Have Child,Active
7433,Graduation,Single,29760,87,64,4,68,7,5,17,4,3,1,4,8,0,0,0,0,0,0,0,27,Adult,Have Child,Passive
164,PhD,Married,28973,59,206,0,46,3,2,12,2,5,1,5,8,0,0,0,0,0,0,0,35,Adult,Not Have Child,Active
10477,PhD,Single,39435,16,71,0,18,0,0,13,1,3,1,2,7,0,0,0,0,0,0,0,40,Adult,Have Child,Active
2681,2n Cycle,Married,65370,1,71,22,112,138,89,29,1,2,3,13,1,0,0,0,0,0,0,0,29,Adult,Not Have Child,Active
5150,Basic,Single,20194,64,0,4,7,11,10,15,2,2,0,3,6,0,0,0,0,0,0,0,33,Adult,Have Child,Passive
5283,PhD,Single,42473,72,93,1,21,0,4,25,3,2,1,4,5,0,0,0,0,0,0,0,38,Adult,Have Child,Passive
9645,Graduation,Married,64590,98,920,138,168,36,46,30,1,9,4,10,6,0,0,0,0,0,0,0,44,Pre-Senior,Not Have Child,Passive
10678,Graduation,Single,71232,91,653,17,170,34,26,17,2,11,2,10,7,0,0,0,0,0,0,0,54,Pre-Senior,Have Child,Passive
7261,Graduation,Single,34600,8,199,33,60,8,3,15,5,5,2,5,8,0,0,0,0,0,0,1,42,Adult,Have Child,Active
9648,Graduation,Single,46904,20,153,4,56,0,9,31,4,5,1,4,8,0,0,0,0,0,0,0,45,Pre-Senior,Have Child,Active
2870,Graduation,Married,49094,6,376,0,38,11,8,69,5,6,3,6,6,0,0,0,0,0,0,0,39,Adult,Have Child,Active
8008,Graduation,Single,36075,54,46,0,30,12,1,30,1,2,0,4,6,0,0,0,0,0,0,0,30,Adult,Have Child,Active
1513,2n Cycle,Single,60839,72,600,21,128,223,150,128,13,2,2,12,8,0,0,0,0,0,0,0,33,Adult,Have Child,Passive
6173,Graduation,Single,77298,46,425,115,292,23,35,79,1,6,6,11,3,0,0,0,0,0,0,0,34,Adult,Have Child,Active
1419,Graduation,Single,34026,11,18,6,15,12,8,17,3,2,1,3,5,0,0,0,0,0,0,0,63,Senior,Have Child,Active
9150,PhD,Single,48918,21,52,0,9,0,0,1,2,1,0,4,4,0,0,0,0,0,0,0,51,Pre-Senior,Have Child,Active
7960,2n Cycle,Single,82122,89,734,22,350,151,25,100,1,3,9,13,1,0,0,1,0,0,0,0,51,Pre-Senior,Not Have Child,Passive
1250,Graduation,Single,37697,82,34,6,21,11,4,8,1,2,1,3,6,0,0,0,0,0,0,0,38,Adult,Have Child,Passive
9905,Graduation,Single,34074,69,135,1,41,10,1,67,5,3,3,3,6,1,0,0,0,0,0,0,61,Senior,Have Child,Passive
10691,Master,Married,28520,55,11,0,10,0,2,20,1,1,1,2,6,0,0,0,0,0,0,0,53,Pre-Senior,Have Child,Active
7002,Graduation,Single,62535,13,163,48,90,0,45,52,1,3,2,8,3,0,0,0,0,0,0,0,58,Pre-Senior,Have Child,Active
2952,Master,Single,36273,80,29,3,30,3,2,9,2,3,0,3,6,0,0,0,0,0,0,0,37,Adult,Have Child,Passive
8439,Graduation,Single,63404,97,734,26,70,11,44,17,2,6,3,4,4,0,0,0,1,0,0,0,50,Pre-Senior,Have Child,Passive
762,2n Cycle,Single,75774,27,340,21,134,258,14,56,1,7,5,8,4,0,0,0,0,0,0,0,33,Adult,Have Child,Active
2831,Graduation,Single,78416,99,453,38,279,188,38,183,2,7,7,10,3,0,0,0,0,0,0,0,38,Adult,Have Child,Passive
6977,Graduation,Single,75702,87,1073,0,629,145,37,37,1,10,5,13,6,0,0,1,0,0,0,0,38,Adult,Have Child,Passive
6289,Master,Single,59385,85,135,0,10,0,4,36,2,3,1,4,5,0,0,0,0,0,0,0,62,Senior,Have Child,Passive
4168,Graduation,Single,37070,30,231,7,137,4,15,39,9,5,1,8,7,0,0,0,0,0,0,1,47,Pre-Senior,Have Child,Active
8397,Graduation,Married,44689,82,18,0,5,0,0,11,2,1,1,2,7,1,0,0,0,0,0,0,63,Senior,Have Child,Passive
9284,Graduation,Single,53977,21,620,16,165,0,24,82,5,5,5,12,5,0,0,0,0,0,0,0,55,Pre-Senior,Have Child,Active
6237,PhD,Single,7144,92,81,4,33,5,2,291,0,23,1,1,0,0,0,0,0,0,0,0,47,Pre-Senior,Have Child,Passive
3130,Graduation,Single,18701,95,12,4,2,10,6,10,4,2,0,4,5,0,0,0,0,0,0,0,49,Pre-Senior,Have Child,Passive
1619,Graduation,Married,90369,2,292,51,981,224,23,17,1,4,6,6,1,0,0,0,0,0,0,1,58,Pre-Senior,Not Have Child,Active
1990,PhD,Single,63159,74,965,34,586,89,86,37,1,3,5,8,3,1,0,0,0,0,0,0,38,Adult,Not Have Child,Passive
5513,Graduation,Single,37758,49,27,2,10,0,0,1,2,1,0,3,8,0,0,0,0,0,0,0,46,Pre-Senior,Have Child,Active
269,PhD,Single,46757,71,777,30,163,0,51,122,6,4,4,7,9,0,0,0,0,0,0,0,49,Pre-Senior,Have Child,Passive
8093,Master,Married,79734,72,572,8,232,23,62,17,1,4,3,6,1,0,0,0,1,0,0,0,45,Pre-Senior,Not Have Child,Passive
10513,Graduation,Single,63207,68,438,169,565,91,169,70,1,2,3,6,7,0,0,0,1,0,0,0,21,Adult,Not Have Child,Passive
10177,Graduation,Divorced,72071,4,531,69,300,150,138,150,3,5,4,8,2,0,0,0,0,0,0,0,59,Senior,Have Child,Active
2549,PhD,Single,21840,80,17,0,9,0,0,1,1,1,0,3,9,0,0,0,0,0,0,0,30,Adult,Have Child,Passive
5782,2n Cycle,Single,58582,15,402,35,106,101,77,42,2,9,2,9,5,0,1,0,0,0,0,0,31,Adult,Have Child,Active
10057,Graduation,Single,72282,70,503,27,419,90,139,153,1,5,7,9,7,0,0,0,0,0,0,1,62,Senior,Not Have Child,Passive
10307,Graduation,Married,50387,91,369,9,87,12,14,34,3,6,2,8,5,0,0,0,0,0,0,0,57,Pre-Senior,Have Child,Passive
8566,PhD,Single,32583,10,5,0,3,0,0,1,1,1,0,2,7,0,0,0,0,0,0,0,53,Pre-Senior,Have Child,Active
2415,Graduation,Single,62568,99,362,17,398,80,35,61,3,5,3,5,4,0,0,0,1,0,0,0,52,Pre-Senior,Have Child,Passive
5684,Master,Divorced,44635,25,56,0,9,0,0,3,2,2,0,3,7,0,0,0,0,0,0,0,42,Adult,Have Child,Active
8334,Master,Single,33316,34,79,1,31,4,4,12,3,2,1,4,6,0,0,0,0,0,0,0,42,Adult,Have Child,Active
9166,Graduation,Married,63967,57,387,84,141,73,35,162,3,4,4,12,2,0,0,0,0,0,0,0,45,Pre-Senior,Have Child,Active
1440,2n Cycle,Single,52513,84,367,17,241,104,188,232,2,9,5,9,7,0,0,0,0,0,0,0,34,Adult,Not Have Child,Passive
78,Graduation,Married,25293,51,15,0,11,0,2,9,1,1,1,2,8,0,0,0,0,0,0,0,44,Pre-Senior,Have Child,Active
5441,PhD,Widow,54111,97,267,6,54,8,3,50,2,5,2,6,5,0,0,0,0,0,0,0,48,Pre-Senior,Have Child,Passive
5302,Graduation,Single,78394,13,298,27,697,216,24,166,1,4,6,5,2,0,0,0,0,0,0,1,27,Adult,Not Have Child,Active
4687,Master,Married,80739,92,674,92,736,39,0,92,1,3,11,9,1,0,0,0,0,0,0,0,55,Pre-Senior,Not Have Child,Passive
1087,Master,Single,22669,30,16,14,36,37,22,48,3,4,1,2,9,0,0,0,0,0,0,1,38,Adult,Have Child,Active
6859,Graduation,Single,29236,30,37,4,24,16,9,9,2,4,0,3,9,0,0,0,0,0,0,0,26,Adult,Have Child,Active
9860,Graduation,Single,44911,11,159,0,22,2,1,31,3,4,1,4,7,0,0,0,0,0,0,0,54,Pre-Senior,Have Child,Active
7129,PhD,Married,54693,72,686,17,142,23,26,35,8,6,4,13,6,0,0,0,0,0,0,0,51,Pre-Senior,Have Child,Passive
5866,Graduation,Single,48186,39,97,3,66,12,7,34,3,4,1,4,7,0,0,0,0,0,0,0,40,Adult,Have Child,Active
10521,Graduation,Married,54809,0,63,6,57,13,13,22,4,2,1,5,4,0,0,0,0,0,0,1,36,Adult,Have Child,Active
7393,Graduation,Single,41580,15,56,5,24,4,0,3,3,2,1,3,5,0,0,0,0,0,0,0,34,Adult,Have Child,Active
7849,PhD,Married,80336,12,209,19,456,160,142,66,1,2,9,13,1,0,0,0,0,0,0,0,43,Adult,Not Have Child,Active
332,Graduation,Married,47743,56,198,2,43,0,12,20,3,4,1,6,6,0,1,0,0,0,0,0,56,Pre-Senior,Have Child,Active
9847,2n Cycle,Married,62972,39,313,15,47,20,0,192,2,7,4,3,6,0,0,0,0,0,0,0,57,Pre-Senior,Have Child,Active
531,PhD,Divorced,57333,55,941,14,397,76,58,176,11,8,5,9,6,0,0,0,0,0,0,1,58,Pre-Senior,Have Child,Active
9576,PhD,Single,32313,60,86,4,56,2,4,7,3,4,0,4,9,0,0,0,0,0,0,0,31,Adult,Have Child,Active
6906,Master,Widow,84953,73,167,48,602,63,72,72,1,3,10,4,2,0,1,1,1,0,0,1,60,Senior,Not Have Child,Passive
7419,Master,Divorced,27071,90,8,3,19,0,2,3,2,2,0,3,6,0,0,0,0,0,0,0,46,Pre-Senior,Have Child,Passive
3170,Master,Single,68148,86,389,66,408,37,57,85,1,4,4,6,2,0,0,0,0,0,0,0,56,Pre-Senior,Not Have Child,Passive
8527,Master,Single,65735,37,239,7,119,4,15,11,5,6,2,6,7,0,0,0,0,0,0,0,48,Pre-Senior,Have Child,Active
7872,PhD,Married,86836,7,179,21,273,0,21,63,1,6,10,6,5,1,0,1,1,0,0,1,37,Adult,Not Have Child,Active
9931,PhD,Married,4023,29,5,0,1,1,1,1,15,0,0,0,19,0,0,0,0,0,0,0,51,Pre-Senior,Have Child,Active
10595,Graduation,Married,30093,19,2,6,28,13,4,16,1,2,0,3,7,0,0,0,0,0,0,0,23,Adult,Not Have Child,Active
4609,PhD,Married,57705,14,383,0,53,6,4,40,3,8,1,6,6,0,0,0,0,0,0,0,48,Pre-Senior,Have Child,Active
5010,Graduation,Single,25008,72,2,8,8,6,1,9,2,1,0,3,8,0,0,0,0,0,0,0,26,Adult,Have Child,Passive
4427,2n Cycle,Single,83257,56,536,27,590,38,107,67,1,5,10,12,6,1,0,1,0,0,1,1,17,Teenagers,Not Have Child,Active
11148,Graduation,Single,22280,85,2,1,4,3,1,2,1,1,0,2,8,0,0,0,0,0,0,0,38,Adult,Have Child,Passive
1168,PhD,Married,72159,62,322,53,899,34,40,53,1,4,6,10,2,0,0,0,0,0,0,0,34,Adult,Not Have Child,Passive
9595,Graduation,Single,64260,1,539,169,816,20,0,30,1,4,5,4,3,0,0,0,0,0,0,1,52,Pre-Senior,Not Have Child,Active
10163,PhD,Single,82733,28,712,50,420,65,38,38,1,8,4,7,4,0,0,0,0,0,0,1,29,Adult,Not Have Child,Active
2886,Master,Divorced,74290,70,1121,0,72,0,12,12,4,10,8,10,6,0,1,0,1,0,0,0,42,Adult,Have Child,Passive
6710,Master,Single,58217,84,68,1,13,3,5,13,1,2,0,4,6,0,0,0,0,0,0,0,61,Senior,Have Child,Passive
5316,Master,Single,21024,89,36,4,18,6,2,18,1,2,0,4,7,0,0,0,0,0,0,0,37,Adult,Not Have Child,Passive
9029,PhD,Married,70116,73,707,44,603,95,58,29,1,2,8,12,1,0,0,0,0,0,0,0,41,Adult,Not Have Child,Passive
521,Graduation,Single,54006,42,174,77,203,6,24,97,2,8,1,7,7,0,0,0,0,0,0,0,27,Adult,Have Child,Active
1459,PhD,Married,69063,16,666,35,124,69,8,26,1,5,3,5,3,0,0,0,0,0,0,0,46,Pre-Senior,Have Child,Active
10241,2n Cycle,Divorced,11448,16,0,0,0,6,2,6,1,1,0,2,6,0,0,0,0,0,0,0,38,Adult,Not Have Child,Active
1630,Graduation,Single,61825,56,162,50,100,55,30,27,1,4,2,8,4,0,0,0,0,0,0,0,34,Adult,Have Child,Active
3254,Graduation,Married,70886,65,407,70,239,103,88,53,1,5,4,4,2,0,0,0,0,0,0,0,42,Adult,Have Child,Passive
9064,Graduation,Married,69109,10,823,25,459,124,29,95,1,6,6,7,4,0,0,1,0,0,0,1,30,Adult,Not Have Child,Active
3678,Graduation,Widow,60208,13,488,23,71,15,0,59,11,8,3,7,7,0,1,0,0,0,0,1,39,Adult,Have Child,Active
4227,Master,Single,32889,78,28,0,13,4,2,8,3,2,1,3,5,0,0,0,0,0,0,0,45,Pre-Senior,Have Child,Passive
9467,Graduation,Single,34738,51,3,2,10,3,0,2,1,1,0,3,6,0,0,0,0,0,0,0,30,Adult,Have Child,Active
8486,Master,Single,30538,27,284,0,52,8,3,20,4,9,0,4,10,0,0,0,0,0,0,0,41,Adult,Have Child,Active
2186,2n Cycle,Single,82326,30,938,142,754,159,81,183,1,5,10,6,2,0,1,1,1,0,0,1,37,Adult,Not Have Child,Active
3286,PhD,Divorced,26642,71,13,2,15,2,2,8,2,2,0,3,6,0,0,0,0,0,0,0,47,Pre-Senior,Have Child,Passive
8602,Graduation,Divorced,69932,97,412,172,153,150,105,57,2,7,6,11,4,0,0,0,0,0,0,0,49,Pre-Senior,Have Child,Passive
3722,Graduation,Single,44503,83,31,1,8,0,0,8,2,2,0,3,6,0,0,0,0,0,0,0,42,Adult,Have Child,Passive
6715,PhD,Single,60200,3,502,19,132,0,6,26,6,6,2,11,6,0,0,0,0,0,0,0,65,Senior,Have Child,Active
4796,Graduation,Divorced,49638,71,18,10,3,3,5,0,1,1,0,3,2,0,0,0,0,0,0,0,62,Senior,Have Child,Passive
9612,2n Cycle,Single,23830,3,1,8,6,4,8,16,1,1,0,3,7,0,0,0,0,0,0,0,27,Adult,Not Have Child,Active
3766,Master,Widow,33051,15,100,71,243,108,94,219,3,9,1,8,9,0,0,0,0,0,0,1,53,Pre-Senior,Not Have Child,Active
1399,Graduation,Married,72905,52,407,114,445,181,165,203,1,3,7,9,1,0,0,0,1,0,0,0,56,Pre-Senior,Not Have Child,Active
1570,PhD,Single,69702,8,664,9,240,50,19,57,2,7,7,10,4,0,0,0,0,0,0,0,62,Senior,Have Child,Active
3426,Graduation,Divorced,70300,89,1045,61,338,60,46,46,3,5,5,13,8,0,0,0,0,0,0,0,38,Adult,Have Child,Passive
3074,PhD,Married,70643,66,1218,107,304,23,143,33,1,5,8,4,6,0,0,0,0,0,0,1,28,Adult,Not Have Child,Passive
8341,PhD,Married,30396,22,15,0,6,0,1,12,2,1,1,2,7,1,0,0,0,0,0,1,45,Pre-Senior,Have Child,Active
5180,PhD,Divorced,50616,56,128,0,16,0,1,4,2,4,0,4,7,0,0,0,0,0,0,0,46,Pre-Senior,Have Child,Active
6461,Master,Single,62772,74,581,49,157,43,8,108,1,5,6,11,2,0,1,0,0,0,0,0,44,Pre-Senior,Have Child,Passive
7679,PhD,Single,30298,48,6,3,12,6,1,0,1,1,1,3,3,0,0,0,0,0,0,0,29,Adult,Not Have Child,Active
10702,Graduation,Single,52413,67,185,8,133,56,56,12,2,7,1,7,7,0,0,0,0,0,0,0,28,Adult,Have Child,Passive
7505,PhD,Married,44155,24,22,1,9,0,0,14,1,1,1,2,4,0,0,0,0,0,0,0,57,Pre-Senior,Have Child,Active
5113,PhD,Divorced,86979,67,584,100,835,65,83,35,1,5,5,5,2,1,0,0,0,0,0,1,42,Adult,Not Have Child,Passive
10858,Graduation,Single,76532,38,355,30,177,90,138,30,4,9,5,7,5,0,0,0,0,0,0,0,38,Adult,Have Child,Active
2961,Graduation,Married,42081,86,175,10,110,54,6,27,2,6,3,4,6,1,0,0,0,0,0,0,31,Adult,Have Child,Passive
2747,PhD,Married,67546,90,864,134,768,150,38,172,1,4,10,5,3,0,0,0,0,0,0,0,24,Adult,Not Have Child,Passive
3010,Master,Single,88420,87,957,153,612,99,95,153,1,4,7,8,1,1,0,1,1,0,0,0,25,Adult,Not Have Child,Passive
5790,Graduation,Married,31158,62,25,6,16,20,0,5,2,2,0,3,8,0,0,0,0,0,0,0,28,Adult,Have Child,Passive
6892,Graduation,Divorced,61671,23,641,7,56,0,0,28,8,10,4,6,8,0,1,0,1,0,0,0,46,Pre-Senior,Have Child,Active
